id,Predicted score
417929.0,0
425992.0,0
446914.0,0
505552.0,0
226525.0,0
128702.0,0
271985.0,0
588951.0,0
599446.0,0
161728.0,0
197054.0,0
376221.0,0
608816.0,0
568658.0,0
2107.0,0
165096.0,0
211069.0,0
261714.0,0
24502.0,0
386584.0,0
332759.0,0
77665.0,0
201235.0,0
160831.0,0
309448.0,0
438662.0,0
284936.0,0
565989.0,0
584997.0,0
609124.0,0
194877.0,0
202339.0,0
359595.0,0
231966.0,0
501896.0,0
135025.0,0
343493.0,0
535833.0,0
504783.0,0
36738.0,0
555320.0,0
531557.0,0
81995.0,0
255035.0,0
203756.0,0
343219.0,0
545601.0,0
164016.0,0
244634.0,0
403435.0,0
609009.0,0
432371.0,0
164728.0,0
102432.0,0
22066.0,0
498883.0,0
542721.0,1
572646.0,0
494731.0,0
73030.0,0
17889.0,0
239003.0,0
585649.0,0
275638.0,0
46525.0,0
153401.0,0
442778.0,0
183700.0,0
468158.0,0
23427.0,0
270754.0,0
250555.0,0
276964.0,0
39028.0,0
404953.0,0
428186.0,0
367151.0,0
88426.0,0
621039.0,1
538588.0,0
304116.0,0
228651.0,0
91964.0,0
56752.0,0
246424.0,0
203480.0,0
356331.0,1
460700.0,0
493040.0,0
387429.0,0
267053.0,0
613424.0,0
191841.0,0
463708.0,0
524214.0,0
318632.0,0
301720.0,0
503176.0,0
124349.0,0
634133.0,0
95038.0,0
100588.0,0
396268.0,0
630753.0,0
486291.0,0
186209.0,0
516098.0,0
516613.0,0
176467.0,0
53687.0,0
392994.0,0
356244.0,0
176454.0,0
189240.0,0
454427.0,0
565001.0,0
199576.0,0
98944.0,0
137463.0,0
160743.0,0
522489.0,0
106558.0,0
65126.0,0
354617.0,0
345506.0,0
352206.0,0
14484.0,0
439378.0,0
350772.0,0
425098.0,0
323519.0,0
475218.0,0
146978.0,0
636688.0,0
326503.0,0
71468.0,0
205097.0,0
610239.0,0
444640.0,0
113764.0,0
295061.0,0
508802.0,0
175404.0,0
583059.0,0
371642.0,0
109653.0,0
383396.0,0
367196.0,0
391995.0,0
413593.0,0
438712.0,0
155864.0,0
369031.0,0
9697.0,0
442364.0,0
131152.0,0
439242.0,0
19018.0,0
603787.0,0
387734.0,0
366019.0,0
406884.0,0
467578.0,0
604484.0,0
96213.0,0
65747.0,0
434617.0,0
525399.0,0
318482.0,0
191806.0,0
466923.0,0
336928.0,0
380789.0,0
426303.0,0
563638.0,0
246723.0,0
628135.0,0
503216.0,0
152634.0,0
234837.0,0
79172.0,0
532930.0,0
218962.0,0
1749.0,0
157223.0,0
71483.0,0
63909.0,0
558453.0,0
62863.0,0
21465.0,0
290269.0,0
606621.0,0
603750.0,0
180563.0,0
114832.0,0
369729.0,0
303187.0,0
355086.0,0
405440.0,0
631277.0,0
469170.0,0
6998.0,0
132589.0,0
338402.0,0
400572.0,0
594350.0,0
551205.0,0
415459.0,0
35501.0,0
66034.0,0
438856.0,0
171944.0,0
390454.0,0
23621.0,0
267026.0,0
201419.0,0
442001.0,0
559556.0,0
18200.0,0
225643.0,0
615380.0,0
596518.0,0
232500.0,0
347019.0,0
148824.0,0
275045.0,0
421918.0,0
157844.0,0
330205.0,0
217522.0,0
257790.0,0
451976.0,0
422691.0,0
598722.0,0
77501.0,0
201188.0,0
505584.0,0
20426.0,0
542713.0,0
101430.0,0
468930.0,0
413539.0,0
552427.0,0
195416.0,0
86639.0,0
41668.0,0
323929.0,0
374235.0,0
352641.0,0
102883.0,0
33489.0,0
68636.0,0
495154.0,0
337099.0,0
630861.0,0
185886.0,0
283142.0,0
350747.0,0
513477.0,0
569372.0,0
571359.0,0
537743.0,0
502986.0,0
58436.0,0
89173.0,0
345548.0,0
434498.0,0
328893.0,0
88213.0,0
271374.0,0
257513.0,0
158170.0,0
350316.0,0
636754.0,0
291601.0,0
362625.0,0
350664.0,0
312362.0,0
628616.0,0
267503.0,0
516296.0,0
522568.0,0
381725.0,0
110018.0,0
274030.0,0
469294.0,0
631301.0,0
107674.0,0
197816.0,0
5413.0,1
48076.0,0
539402.0,0
76567.0,0
474247.0,0
204152.0,0
336566.0,0
62337.0,0
123340.0,0
109132.0,0
482000.0,0
3509.0,0
619243.0,0
560004.0,0
451358.0,0
5503.0,0
80791.0,0
238339.0,0
509765.0,0
77718.0,0
292011.0,0
506676.0,0
384951.0,0
442601.0,0
464269.0,0
351298.0,0
289974.0,0
42426.0,0
258125.0,0
192737.0,0
81771.0,0
638296.0,0
442875.0,0
385897.0,0
152570.0,0
376013.0,0
54742.0,0
199333.0,0
47322.0,0
297702.0,0
249203.0,0
237258.0,0
262595.0,0
357934.0,0
544644.0,0
558226.0,0
523684.0,0
438413.0,0
517156.0,0
470745.0,0
497265.0,0
356696.0,0
349513.0,0
172828.0,0
586331.0,0
50839.0,0
449297.0,0
257910.0,0
427661.0,0
296601.0,0
474512.0,0
2287.0,0
328445.0,0
387848.0,0
20818.0,0
606425.0,0
575682.0,0
429745.0,0
335349.0,0
632091.0,0
543183.0,0
486544.0,0
449900.0,0
490953.0,0
556881.0,0
460126.0,0
604305.0,0
314087.0,0
516826.0,0
448990.0,0
370151.0,0
360891.0,0
223395.0,1
143840.0,0
500885.0,0
55690.0,0
258365.0,0
358550.0,0
636803.0,0
484520.0,0
36576.0,0
26837.0,0
429416.0,0
557617.0,0
125181.0,1
499833.0,0
271818.0,0
444431.0,0
1367.0,0
415986.0,0
42213.0,0
59695.0,0
138439.0,0
548550.0,0
34576.0,0
332323.0,0
633217.0,0
229363.0,0
369275.0,0
133717.0,0
136805.0,0
157916.0,0
571526.0,0
68907.0,0
186690.0,0
189650.0,0
74724.0,0
236311.0,0
338637.0,0
274296.0,0
415975.0,0
369537.0,0
451809.0,0
462826.0,0
125335.0,0
208606.0,0
156601.0,0
224296.0,0
231072.0,0
228804.0,0
580359.0,0
540618.0,0
109993.0,0
536484.0,0
523833.0,0
475242.0,0
376929.0,0
211282.0,0
277664.0,0
239352.0,0
539744.0,0
502276.0,0
97178.0,0
558716.0,0
196404.0,0
434181.0,0
380681.0,1
489043.0,0
607407.0,0
332195.0,0
376472.0,0
128503.0,0
405675.0,0
635264.0,0
17493.0,0
58024.0,0
597610.0,0
131799.0,0
343234.0,0
329517.0,0
134741.0,0
483389.0,0
221180.0,0
56851.0,0
152525.0,0
331430.0,0
18532.0,0
288088.0,0
570599.0,0
254177.0,0
626023.0,0
297410.0,0
102410.0,0
223156.0,0
384165.0,0
179572.0,0
543932.0,0
1865.0,0
154635.0,0
269171.0,0
386317.0,0
109940.0,0
287009.0,0
301491.0,0
482771.0,0
344143.0,0
605384.0,0
633223.0,0
123230.0,0
359241.0,0
341570.0,0
127007.0,0
17768.0,0
451298.0,0
268852.0,0
95607.0,0
409346.0,0
453692.0,0
412726.0,0
105966.0,0
425085.0,0
288441.0,0
165524.0,0
234875.0,0
125251.0,0
197137.0,0
475228.0,0
343201.0,0
125821.0,0
567688.0,0
585823.0,0
297267.0,0
557454.0,0
64492.0,0
388158.0,0
236200.0,0
594385.0,0
397627.0,1
419817.0,0
155475.0,0
395783.0,0
455133.0,0
101917.0,0
123628.0,0
511833.0,0
39716.0,0
104454.0,0
284588.0,0
596714.0,0
568471.0,0
388460.0,0
169236.0,0
20208.0,0
15575.0,0
486184.0,0
394523.0,0
150256.0,0
80625.0,0
613544.0,0
20241.0,0
133510.0,0
8658.0,0
235964.0,0
510293.0,0
240636.0,0
302542.0,0
248235.0,0
47038.0,0
295358.0,0
303972.0,0
632667.0,0
103149.0,0
186085.0,0
304982.0,0
196585.0,0
52207.0,0
135274.0,0
119044.0,0
203508.0,0
167430.0,0
469207.0,0
350369.0,0
460347.0,0
11244.0,0
382110.0,0
610772.0,0
439088.0,0
91808.0,0
118171.0,0
301181.0,0
72815.0,0
228875.0,0
440645.0,0
372105.0,0
430022.0,0
92149.0,0
545311.0,0
146741.0,0
59700.0,0
27147.0,0
149620.0,0
14683.0,0
39926.0,0
555063.0,0
263957.0,0
544665.0,0
484766.0,0
422421.0,1
967.0,0
207306.0,0
427301.0,0
128810.0,1
62003.0,0
93732.0,0
501384.0,0
97380.0,0
267175.0,0
381349.0,0
487219.0,0
469008.0,0
309078.0,0
256640.0,0
219230.0,0
392961.0,0
629143.0,0
36730.0,0
246893.0,0
496761.0,0
219272.0,0
14370.0,0
107001.0,0
97522.0,0
395864.0,0
471138.0,0
351317.0,0
37695.0,0
554080.0,0
328198.0,0
605666.0,1
29280.0,0
275220.0,0
97856.0,0
251642.0,0
363798.0,0
463923.0,0
573043.0,0
192400.0,0
480288.0,0
420462.0,0
498558.0,0
269722.0,0
65111.0,0
285116.0,0
387927.0,0
262449.0,0
180223.0,0
546061.0,0
481986.0,0
561165.0,0
421698.0,0
555855.0,0
112551.0,0
83786.0,0
92857.0,0
236664.0,0
19464.0,0
592466.0,0
34098.0,0
15699.0,0
592478.0,0
570527.0,0
579600.0,0
122568.0,0
14970.0,0
515249.0,0
85573.0,0
87559.0,0
377364.0,0
12010.0,0
508797.0,0
127200.0,0
636253.0,0
352241.0,0
157727.0,0
309943.0,0
433315.0,0
580679.0,0
90873.0,0
636175.0,0
142557.0,0
521644.0,0
157877.0,0
474377.0,0
344245.0,0
551279.0,0
192858.0,0
623256.0,0
100637.0,0
177961.0,0
622185.0,0
472659.0,0
574426.0,0
97379.0,0
377390.0,0
477806.0,0
326091.0,0
23354.0,0
28005.0,0
440428.0,0
242748.0,0
514406.0,0
374255.0,0
408574.0,0
574959.0,0
446526.0,0
501862.0,0
220765.0,0
522787.0,0
435945.0,0
26272.0,0
423915.0,0
27390.0,0
422877.0,0
518079.0,0
272512.0,0
487899.0,0
428644.0,0
169676.0,0
267598.0,0
216452.0,0
356140.0,0
537156.0,0
602175.0,0
635535.0,0
228543.0,0
507279.0,0
626006.0,0
143495.0,0
87630.0,0
304078.0,0
72761.0,0
389409.0,0
490051.0,0
534003.0,0
95057.0,0
83348.0,0
503774.0,0
407529.0,0
247595.0,0
249706.0,0
186303.0,0
187283.0,0
122912.0,0
172082.0,0
241569.0,0
396420.0,0
125294.0,0
546976.0,0
111148.0,0
471112.0,0
410192.0,0
441056.0,0
221625.0,0
530040.0,0
11090.0,0
394690.0,0
67059.0,0
381559.0,0
299812.0,0
259756.0,0
562767.0,0
628526.0,0
589874.0,0
495337.0,0
327683.0,0
243935.0,0
269713.0,0
630221.0,0
205422.0,0
405025.0,0
406458.0,0
566663.0,0
164389.0,0
4922.0,0
356793.0,0
216518.0,0
562657.0,0
495443.0,0
132786.0,0
365158.0,0
637575.0,0
199644.0,0
297203.0,0
207055.0,0
448574.0,0
612317.0,0
569477.0,0
518717.0,0
355392.0,0
260364.0,0
121031.0,0
121012.0,0
469043.0,0
637545.0,0
307132.0,0
557851.0,0
262147.0,0
17766.0,0
375967.0,0
352605.0,0
293183.0,0
382122.0,0
436127.0,0
279400.0,0
48352.0,0
253501.0,0
323141.0,0
192859.0,0
133840.0,0
105231.0,0
247043.0,0
632708.0,0
512039.0,0
98270.0,0
303339.0,0
139507.0,0
249083.0,0
540541.0,0
208767.0,0
542305.0,0
326163.0,0
600793.0,0
278214.0,0
12475.0,0
98839.0,0
494429.0,0
1497.0,0
467984.0,0
391104.0,0
266246.0,0
158358.0,0
71534.0,0
309920.0,0
246951.0,0
385507.0,0
86421.0,0
383046.0,0
73313.0,0
258141.0,0
503549.0,0
97777.0,0
437884.0,0
452212.0,0
567306.0,0
163895.0,0
625022.0,0
305141.0,0
403474.0,0
228449.0,0
4679.0,0
116531.0,0
444545.0,0
78618.0,0
345018.0,0
337545.0,0
577624.0,0
184693.0,0
206924.0,0
449459.0,0
179167.0,0
139176.0,0
156368.0,0
606351.0,0
18637.0,0
147971.0,0
83732.0,0
28732.0,0
369453.0,0
138813.0,0
154858.0,0
336414.0,0
105026.0,0
79488.0,0
220152.0,0
47576.0,0
544744.0,0
495990.0,0
407785.0,0
545480.0,0
384798.0,0
596850.0,0
348540.0,1
577617.0,0
371529.0,0
271279.0,0
254936.0,0
20218.0,0
109111.0,0
501682.0,0
595654.0,0
103249.0,0
593770.0,0
581310.0,0
422081.0,0
141830.0,0
111028.0,0
434654.0,0
128083.0,0
551525.0,0
568894.0,0
607128.0,0
295926.0,0
105553.0,0
431980.0,0
569828.0,0
252173.0,0
274334.0,0
282535.0,0
122633.0,0
20699.0,0
403394.0,0
621380.0,0
190275.0,0
611032.0,0
10776.0,0
13703.0,0
167609.0,0
590153.0,0
542294.0,0
355930.0,0
588734.0,0
451424.0,0
239201.0,0
33683.0,0
393925.0,0
556126.0,0
377450.0,0
564953.0,0
229329.0,0
594635.0,0
152126.0,0
259405.0,0
636519.0,0
246054.0,0
403644.0,0
247089.0,0
206484.0,0
17013.0,0
587835.0,0
599518.0,0
567623.0,0
194577.0,0
301853.0,0
512448.0,0
349965.0,0
272261.0,0
563396.0,0
347634.0,0
372501.0,0
361700.0,0
48919.0,0
68002.0,0
100338.0,0
166006.0,0
28765.0,0
443205.0,0
94155.0,0
138073.0,0
229997.0,0
1442.0,0
185027.0,0
395869.0,0
327662.0,0
342424.0,0
106016.0,0
538637.0,0
105441.0,0
101602.0,0
179693.0,0
2318.0,0
71664.0,0
439067.0,0
48910.0,0
401312.0,0
390777.0,0
393747.0,0
553630.0,0
258342.0,0
131457.0,0
403389.0,0
107931.0,0
182153.0,0
402881.0,0
113229.0,0
12801.0,0
571844.0,0
98730.0,0
208857.0,0
264219.0,0
204325.0,0
470952.0,0
314870.0,0
436742.0,0
193273.0,0
53565.0,0
581042.0,0
271047.0,0
130785.0,0
130300.0,0
304425.0,1
524487.0,0
636971.0,0
345915.0,0
247581.0,0
215953.0,0
251627.0,0
12918.0,0
458776.0,0
59552.0,0
394914.0,0
235738.0,0
87036.0,0
630740.0,0
522995.0,0
213038.0,0
28183.0,0
401258.0,1
104844.0,0
152952.0,0
289768.0,0
490737.0,0
128431.0,0
216694.0,0
628620.0,0
150775.0,0
533891.0,0
479584.0,0
145164.0,0
73887.0,0
374370.0,0
537906.0,0
347048.0,0
584122.0,1
451700.0,0
476765.0,0
261768.0,0
397935.0,0
248972.0,0
208968.0,0
6114.0,0
169136.0,0
608059.0,0
318039.0,0
350755.0,0
201515.0,0
82503.0,0
226910.0,0
410666.0,0
545678.0,0
524174.0,0
295346.0,1
156459.0,0
337944.0,0
90014.0,0
32341.0,0
26230.0,0
457598.0,0
100978.0,0
471300.0,0
34649.0,0
521450.0,0
493658.0,0
147116.0,0
560470.0,0
138947.0,0
584547.0,0
315624.0,0
584831.0,0
621686.0,0
105845.0,0
534072.0,0
7223.0,0
468596.0,0
146135.0,0
233128.0,0
256403.0,0
496369.0,0
188720.0,0
592034.0,0
173996.0,0
389716.0,0
507736.0,0
372394.0,0
313717.0,0
199654.0,0
411712.0,0
48162.0,0
158465.0,0
547639.0,0
376803.0,0
181781.0,0
524845.0,0
197771.0,0
473948.0,0
343706.0,0
230606.0,0
185789.0,0
461990.0,0
495097.0,0
399266.0,0
40238.0,0
403655.0,0
404518.0,0
584540.0,0
78054.0,0
303095.0,0
594938.0,0
262646.0,0
468189.0,0
415786.0,0
38177.0,0
461983.0,0
460878.0,0
471075.0,0
79226.0,0
392101.0,0
16203.0,0
209881.0,0
635728.0,0
430544.0,0
610808.0,0
61474.0,0
137128.0,0
68796.0,0
194479.0,0
440266.0,0
501102.0,0
529833.0,0
119797.0,0
595178.0,0
234820.0,0
70487.0,0
535758.0,0
526526.0,0
506768.0,0
255623.0,0
302558.0,0
11518.0,0
1662.0,0
459303.0,0
129568.0,0
392977.0,0
546902.0,0
107084.0,0
290030.0,0
460373.0,0
426879.0,0
7413.0,0
408529.0,0
539848.0,0
179281.0,0
525304.0,0
337292.0,0
630667.0,0
86545.0,0
263430.0,0
219012.0,0
137963.0,0
300531.0,0
370258.0,0
382667.0,0
15736.0,0
422273.0,0
422157.0,0
433691.0,0
400796.0,0
204020.0,0
67524.0,0
20166.0,0
428752.0,0
449767.0,0
168448.0,0
254385.0,0
265632.0,0
83686.0,0
39330.0,0
459290.0,0
74610.0,0
71797.0,0
401165.0,0
303686.0,0
345218.0,0
56101.0,0
453127.0,0
637395.0,0
637289.0,0
500485.0,0
135290.0,0
396824.0,0
429449.0,0
327010.0,0
428514.0,0
360122.0,0
332643.0,0
434507.0,0
76431.0,0
211648.0,0
284133.0,0
250360.0,0
57158.0,0
629767.0,0
211269.0,0
164556.0,0
414510.0,0
165659.0,0
598184.0,0
365488.0,0
463063.0,0
636981.0,0
551855.0,0
451308.0,0
140813.0,0
132087.0,0
216812.0,0
509896.0,0
131105.0,0
312367.0,0
564180.0,0
170500.0,0
181042.0,0
572167.0,0
430674.0,0
206130.0,1
337530.0,0
468889.0,0
376239.0,0
401538.0,0
104919.0,0
276590.0,0
275697.0,0
203018.0,0
351566.0,0
288407.0,0
21309.0,0
219096.0,0
573947.0,0
431706.0,0
9149.0,0
30917.0,0
503495.0,0
438878.0,0
270972.0,0
607653.0,0
577459.0,0
227956.0,0
119970.0,0
53523.0,0
519336.0,0
22816.0,0
545111.0,0
100509.0,0
519395.0,0
455385.0,0
596378.0,0
147753.0,0
17140.0,0
562785.0,0
352384.0,0
203525.0,0
405858.0,0
376862.0,0
329940.0,0
178494.0,0
1182.0,0
606309.0,0
121663.0,0
604318.0,0
84372.0,0
625430.0,0
469081.0,0
320806.0,0
444140.0,0
542839.0,0
441602.0,0
111667.0,0
525815.0,0
48229.0,0
263605.0,0
605874.0,0
157521.0,0
1214.0,0
160653.0,0
64120.0,0
385083.0,0
314586.0,0
49431.0,0
495698.0,0
413358.0,0
554564.0,0
473588.0,0
398765.0,0
43463.0,0
248933.0,0
536994.0,0
630003.0,0
315334.0,0
165301.0,0
536691.0,0
206914.0,0
417636.0,0
215535.0,0
124664.0,0
514041.0,0
243470.0,0
128383.0,0
509219.0,0
485604.0,0
12803.0,0
311585.0,0
454255.0,0
193728.0,0
102574.0,0
100431.0,0
202550.0,0
398716.0,0
93987.0,0
412550.0,0
193028.0,0
371859.0,0
132297.0,0
194742.0,0
147918.0,0
204985.0,0
461290.0,0
165933.0,0
373971.0,0
72805.0,0
237742.0,0
574472.0,0
67594.0,0
544657.0,0
106931.0,0
595749.0,0
171846.0,0
353441.0,0
578483.0,0
585894.0,0
341936.0,0
132292.0,0
263547.0,0
321861.0,0
182199.0,0
150878.0,0
416525.0,0
637382.0,0
508336.0,0
33543.0,0
567517.0,0
356064.0,0
545509.0,0
158019.0,0
613633.0,0
485807.0,0
44314.0,0
96826.0,0
620566.0,0
442047.0,0
488841.0,0
465072.0,0
202455.0,0
254521.0,0
633246.0,0
423626.0,1
541945.0,0
284178.0,0
209581.0,0
124872.0,0
480859.0,0
499073.0,0
339742.0,0
582697.0,1
329621.0,0
72299.0,0
416919.0,0
371153.0,0
591561.0,0
91324.0,0
634974.0,0
69507.0,0
345051.0,0
474070.0,0
193693.0,0
46055.0,0
605781.0,0
623377.0,0
347253.0,0
320003.0,0
214986.0,0
253642.0,0
247452.0,0
347004.0,0
464916.0,0
322222.0,0
409318.0,0
240253.0,0
299661.0,0
242703.0,0
517909.0,0
584816.0,0
19667.0,0
251843.0,0
559115.0,0
39513.0,0
507487.0,0
605956.0,0
567387.0,0
55705.0,0
283386.0,0
324187.0,0
209801.0,0
587299.0,0
492061.0,0
373776.0,0
141163.0,0
563250.0,0
619066.0,0
229672.0,0
205455.0,0
482254.0,0
307778.0,0
534713.0,0
326334.0,0
454820.0,0
596186.0,0
274035.0,0
25037.0,0
195385.0,0
481247.0,0
20973.0,0
271567.0,0
370714.0,0
387594.0,0
579562.0,0
64047.0,0
384224.0,0
562367.0,0
555441.0,0
418265.0,0
363179.0,0
217179.0,0
376009.0,0
2848.0,0
633090.0,0
417696.0,0
21934.0,0
55539.0,0
2365.0,0
195464.0,0
275117.0,0
291584.0,0
160204.0,0
166730.0,0
496617.0,0
558704.0,0
201264.0,0
153583.0,0
302406.0,0
542344.0,0
392352.0,0
157189.0,0
322408.0,0
29324.0,0
294480.0,0
142534.0,0
550892.0,0
636667.0,0
61827.0,0
76333.0,0
364075.0,0
296156.0,0
405760.0,0
535632.0,0
610988.0,0
571253.0,0
484585.0,0
84591.0,0
522505.0,0
26167.0,0
436375.0,0
220497.0,0
329091.0,0
410656.0,0
485111.0,0
481263.0,0
380478.0,0
244140.0,0
435550.0,0
29170.0,0
588520.0,0
522682.0,0
300130.0,0
628805.0,0
462405.0,0
464984.0,0
538907.0,0
622532.0,0
158857.0,0
616127.0,0
31442.0,0
287576.0,0
427219.0,0
481430.0,0
328260.0,0
398486.0,0
532682.0,0
247176.0,0
355246.0,0
469764.0,0
54309.0,0
384132.0,0
628775.0,0
83760.0,0
146341.0,0
18141.0,0
149787.0,0
346898.0,0
29325.0,0
546342.0,0
343865.0,0
442754.0,0
354063.0,0
10499.0,0
515798.0,0
467369.0,0
501001.0,0
628219.0,0
74977.0,0
175719.0,0
214234.0,0
3070.0,0
600536.0,0
54688.0,0
455771.0,0
244525.0,0
507151.0,0
259415.0,0
445026.0,0
558418.0,0
76681.0,0
572922.0,0
418998.0,0
300069.0,0
218071.0,0
436285.0,0
582324.0,0
20822.0,0
497587.0,0
390961.0,0
59296.0,0
60129.0,0
69081.0,0
630437.0,0
54029.0,0
103282.0,0
247102.0,0
154767.0,0
982.0,0
331394.0,0
636426.0,0
9262.0,0
325958.0,0
544348.0,0
342440.0,0
89926.0,0
283671.0,0
391985.0,0
10997.0,0
262124.0,0
263063.0,0
132991.0,0
196694.0,0
102860.0,0
228214.0,0
70141.0,0
425693.0,0
619042.0,0
425050.0,0
527473.0,0
420433.0,0
541611.0,0
126547.0,0
59423.0,0
90212.0,0
65163.0,0
99476.0,0
397228.0,0
11024.0,0
496703.0,0
353744.0,0
626689.0,0
605119.0,0
125020.0,0
203973.0,0
17016.0,0
269480.0,0
405197.0,0
243847.0,0
417242.0,0
192981.0,0
5724.0,0
122300.0,0
597145.0,0
486395.0,0
162070.0,0
548064.0,0
550096.0,0
437780.0,0
80023.0,0
80233.0,0
578391.0,0
481940.0,0
122376.0,0
71355.0,0
499671.0,0
247691.0,0
461277.0,0
587722.0,0
396454.0,0
311958.0,0
99676.0,0
362643.0,0
473967.0,0
236509.0,0
421871.0,0
192374.0,1
505557.0,0
504665.0,0
471613.0,0
588475.0,0
580021.0,0
116405.0,0
112481.0,0
627962.0,0
248417.0,0
508213.0,0
37724.0,0
603789.0,0
616500.0,0
378105.0,0
436775.0,0
96708.0,0
36888.0,0
143503.0,0
293733.0,0
339305.0,0
532563.0,0
83287.0,0
36512.0,0
148774.0,0
480188.0,0
51697.0,0
532548.0,0
270744.0,0
356892.0,0
317051.0,0
611264.0,0
174761.0,0
24589.0,0
146929.0,0
305103.0,0
538947.0,0
634213.0,0
51046.0,0
422019.0,0
492285.0,0
72251.0,0
507380.0,0
173045.0,0
593322.0,0
215883.0,0
184133.0,0
546293.0,0
580700.0,0
79935.0,1
354205.0,0
81782.0,0
69943.0,0
579940.0,0
542232.0,0
316403.0,0
259973.0,0
310817.0,0
617719.0,0
510571.0,0
103981.0,0
311193.0,0
444908.0,0
564073.0,0
404107.0,0
202845.0,0
89583.0,0
285967.0,0
157787.0,0
2302.0,0
577021.0,0
462344.0,0
362345.0,0
165580.0,0
522794.0,0
388607.0,0
484837.0,0
234725.0,0
386477.0,0
155337.0,0
303163.0,0
73656.0,0
11068.0,0
372544.0,0
586112.0,0
406993.0,0
118780.0,0
538296.0,0
601210.0,0
432813.0,0
391972.0,0
76344.0,0
361389.0,0
377760.0,0
27732.0,0
541141.0,0
323120.0,0
343247.0,0
467689.0,0
485255.0,0
456556.0,0
456027.0,0
317479.0,0
579646.0,0
554872.0,0
282717.0,0
334062.0,0
459560.0,0
343440.0,0
226464.0,0
464530.0,0
528262.0,0
576299.0,0
413904.0,0
298762.0,0
184778.0,0
624832.0,0
636108.0,0
594103.0,0
386114.0,0
33280.0,0
132391.0,0
441848.0,0
103017.0,0
433071.0,0
195185.0,0
412115.0,0
505183.0,0
196058.0,0
622705.0,0
50730.0,0
66650.0,0
431883.0,0
520613.0,0
305045.0,0
89648.0,0
79997.0,0
164288.0,0
630893.0,0
321918.0,0
384548.0,0
76588.0,0
83998.0,0
251590.0,0
470802.0,0
625544.0,0
40394.0,0
1454.0,0
633835.0,0
529811.0,0
517884.0,0
596558.0,0
550486.0,0
153314.0,0
58359.0,0
72826.0,0
267068.0,0
116263.0,0
306898.0,0
566628.0,0
431695.0,0
122224.0,0
419507.0,0
444977.0,0
459705.0,0
419526.0,0
403864.0,0
418258.0,0
134894.0,0
218577.0,0
66579.0,0
391804.0,0
180120.0,0
357119.0,0
211747.0,0
140265.0,0
306614.0,0
424294.0,0
550666.0,0
2176.0,0
367872.0,0
349172.0,0
398102.0,0
327925.0,0
103946.0,0
38983.0,0
26029.0,0
118853.0,0
516088.0,0
213127.0,0
449188.0,0
595146.0,0
113725.0,0
430667.0,0
361907.0,0
452730.0,0
212218.0,0
24307.0,0
47022.0,1
253889.0,0
109925.0,0
622427.0,0
388387.0,0
317681.0,0
356433.0,0
471227.0,0
468744.0,0
255639.0,0
61801.0,0
305139.0,0
637934.0,0
252274.0,0
42871.0,0
289115.0,0
632837.0,0
17317.0,0
607986.0,0
107855.0,0
130416.0,0
196427.0,0
463408.0,0
156860.0,0
501649.0,0
508286.0,0
68628.0,0
422567.0,0
485798.0,0
218625.0,0
94655.0,0
443761.0,0
398228.0,0
487175.0,0
32751.0,0
447512.0,0
254435.0,0
403193.0,0
460089.0,0
407331.0,0
87225.0,0
618051.0,0
376482.0,0
534042.0,0
365702.0,0
316742.0,0
117812.0,0
461418.0,0
510241.0,0
126356.0,0
421702.0,0
439507.0,0
34854.0,0
447587.0,0
110953.0,0
602422.0,0
532756.0,0
196952.0,0
131542.0,0
138955.0,0
498657.0,0
342063.0,0
160089.0,0
78029.0,0
229256.0,0
462634.0,0
229660.0,0
571460.0,0
206784.0,0
186221.0,0
165435.0,0
438492.0,0
195182.0,0
304072.0,0
14016.0,0
314993.0,0
579935.0,0
249467.0,0
175987.0,0
513241.0,0
68529.0,0
611787.0,0
154950.0,0
417227.0,0
295613.0,0
35565.0,0
600121.0,0
243177.0,0
293861.0,0
434581.0,0
580254.0,0
526603.0,0
58237.0,0
255559.0,0
375849.0,0
22804.0,0
312829.0,0
560268.0,0
530607.0,0
264152.0,0
375066.0,0
338902.0,0
438875.0,0
18610.0,0
381352.0,0
317698.0,0
203045.0,0
504234.0,0
207908.0,0
24665.0,0
539379.0,0
437006.0,0
366544.0,0
48475.0,0
544646.0,0
329233.0,0
46621.0,0
392406.0,0
341216.0,0
443762.0,0
330674.0,0
473769.0,0
99260.0,0
623769.0,0
20924.0,0
169775.0,0
566352.0,0
364347.0,0
503353.0,0
410680.0,0
122565.0,0
47710.0,0
441742.0,0
260411.0,0
38519.0,0
255220.0,0
48262.0,0
31983.0,0
498330.0,0
172385.0,0
65989.0,0
517484.0,0
338891.0,0
107391.0,0
380915.0,0
45415.0,0
336842.0,0
382125.0,0
511795.0,0
542422.0,0
479311.0,0
555271.0,0
528725.0,0
387971.0,0
284764.0,0
28494.0,0
364954.0,0
618468.0,0
450414.0,0
589159.0,0
57116.0,0
23887.0,0
148042.0,0
299050.0,0
327552.0,0
505911.0,0
31366.0,0
584679.0,0
246280.0,0
515119.0,0
110759.0,0
78046.0,0
555883.0,0
523424.0,1
79745.0,0
252911.0,0
493553.0,0
197957.0,0
579918.0,0
591431.0,0
549329.0,0
167285.0,0
102636.0,0
297701.0,0
633361.0,0
343098.0,0
132929.0,0
371736.0,0
393427.0,0
107244.0,0
267926.0,0
159301.0,0
214869.0,0
104608.0,0
246913.0,0
599685.0,1
3884.0,0
407592.0,0
